商店ID,门店所在城市,渠道,性别群体,年龄群体,产品类别,客户数量,销售金额,订单数量,购买的产品数量,成本,单价,利润,订单日期,星期
611,深圳,线下,女,25-29,T恤,3,293,3,3,49,98,146,2023年11月11日,星期六
611,深圳,线下,女,30-34,T恤,2,177,2,3,49,59,30,2023年11月11日,星期六
611,深圳,线下,男,35-39,当季新品,1,74,1,1,59,74,15,2023年11月11日,星期六
611,深圳,线下,女,35-39,T恤,1,118,1,2,49,59,20,2023年11月11日,星期六
611,深圳,线下,女,35-39,短裤,1,38,1,1,19,38,19,2023年11月11日,星期六
611,深圳,线下,女,25-29,T恤,1,237,1,3,49,79,90,2023年11月11日,星期六
611,深圳,线下,女,25-29,配件,2,158,2,2,29,79,100,2023年11月11日,星期六
611,深圳,线下,男,>=60,T恤,1,59,1,1,49,59,10,2023年11月11日,星期六
611,深圳,线下,女,20-24,袜子,1,79,1,1,9,79,70,2023年11月11日,星期六
611,深圳,线下,男,30-34,裙子,1,99,1,1,59,99,40,2023年11月11日,星期六
611,深圳,线下,女,55-59,毛衣,1,99,1,1,99,99,0,2023年11月11日,星期六
611,深圳,线下,男,>=60,T恤,1,39,1,1,49,39,-10,2023年11月11日,星期六
605,成都,线下,男,>=60,当季新品,1,76,1,1,59,76,17,2023年11月11日,星期六
605,成都,线下,男,>=60,T恤,3,297,3,3,49,99,150,2023年11月11日,星期六
605,成都,线下,女,>=60,配件,2,128,2,2,29,64,70,2023年11月11日,星期六
605,成都,线下,女,25-29,T恤,2,135,2,2,49,68,37,2023年11月11日,星期六
605,成都,线下,男,20-24,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,男,>=60,裙子,1,199,1,1,59,199,140,2023年11月11日,星期六
605,成都,线下,女,35-39,T恤,3,595,5,5,49,119,350,2023年11月11日,星期六
605,成都,线下,女,30-34,当季新品,1,114,2,2,59,57,-4,2023年11月11日,星期六
605,成都,线下,男,30-34,牛仔裤,1,39,1,1,69,39,-30,2023年11月11日,星期六
605,成都,线下,女,30-34,袜子,2,58,2,2,9,29,40,2023年11月11日,星期六
605,成都,线下,男,35-39,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,女,40-44,运动,1,99,1,1,49,99,50,2023年11月11日,星期六
605,成都,线下,男,>=60,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,男,30-34,短裤,1,40,1,1,19,40,21,2023年11月11日,星期六
605,成都,线下,女,30-34,裙子,1,147,1,1,59,147,88,2023年11月11日,星期六
605,成都,线下,女,55-59,T恤,1,298,1,2,49,149,200,2023年11月11日,星期六
605,成都,线下,女,20-24,T恤,1,59,1,1,49,59,10,2023年11月11日,星期六
605,成都,线下,男,25-29,毛衣,1,249,1,1,99,249,150,2023年11月11日,星期六
605,成都,线下,男,45-49,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,男,30-34,牛仔裤,1,59,1,1,69,59,-10,2023年11月11日,星期六
605,成都,线下,女,20-24,T恤,1,99,1,1,49,99,50,2023年11月11日,星期六
605,成都,线下,男,30-34,袜子,1,54,1,2,9,27,36,2023年11月11日,星期六
605,成都,线下,女,20-24,牛仔裤,1,79,1,1,69,79,10,2023年11月11日,星期六
605,成都,线下,女,35-39,T恤,1,99,1,1,49,99,50,2023年11月11日,星期六
605,成都,线下,女,30-34,袜子,1,39,1,1,9,39,30,2023年11月11日,星期六
605,成都,线下,女,30-34,牛仔裤,1,39,1,1,69,39,-30,2023年11月11日,星期六
605,成都,线下,女,35-39,牛仔裤,1,59,1,1,69,59,-10,2023年11月11日,星期六
605,成都,线下,女,30-34,T恤,4,255,4,5,49,51,10,2023年11月11日,星期六
605,成都,线下,女,25-29,T恤,1,99,1,1,49,99,50,2023年11月11日,星期六
605,成都,线下,女,40-44,T恤,1,59,1,1,49,59,10,2023年11月11日,星期六
605,成都,线下,男,30-34,T恤,1,59,1,1,49,59,10,2023年11月11日,星期六
605,成都,线下,女,25-29,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,男,20-24,短裤,1,39,1,1,19,39,20,2023年11月11日,星期六
605,成都,线下,男,35-39,T恤,2,198,2,2,49,99,100,2023年11月11日,星期六
605,成都,线下,男,>=60,T恤,1,79,1,1,49,79,30,2023年11月11日,星期六
605,成都,线下,男,20-24,短裤,1,66,1,2,19,33,28,2023年11月11日,星期六
605,成都,线下,女,40-44,T恤,1,594,2,6,49,99,300,2023年11月11日,星期六
605,成都,线下,女,35-39,裙子,1,199,1,1,59,199,140,2023年11月11日,星期六
605,成都,线下,男,35-39,T恤,1,39,1,1,49,39,-10,2023年11月11日,星期六
605,成都,线下,男,20-24,袜子,3,78,3,3,9,26,51,2023年11月11日,星期六
605,成都,线下,女,>=60,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
,,,,,,,,,,,,,,
605,成都,线下,女,>=60,T恤,2,237,2,3,49,79,90,2023年11月10日,星期五
,,,,,,,,,,,,,,
605,成都,线下,男,25-29,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,男,35-39,毛衣,1,199,1,1,99,199,100,2023年11月10日,星期五
605,成都,线下,男,<20,T恤,1,198,1,2,49,99,100,2023年11月10日,星期五
605,成都,线下,女,35-39,袜子,1,78,1,1,9,78,69,2023年11月10日,星期五
605,成都,线下,女,35-39,T恤,2,158,2,2,49,79,60,2023年11月10日,星期五
605,成都,线下,女,40-44,袜子,1,79,1,1,9,79,70,2023年11月10日,星期五
605,成都,线下,女,35-39,短裤,1,66,1,2,19,33,28,2023年11月10日,星期五
605,成都,线下,女,30-34,毛衣,1,149,1,1,99,149,50,2023年11月10日,星期五
605,成都,线下,男,25-29,当季新品,1,149,1,1,59,149,90,2023年11月10日,星期五
605,成都,线下,女,30-34,毛衣,1,196,1,1,99,196,97,2023年11月10日,星期五
605,成都,线下,女,30-34,裙子,2,348,2,2,59,174,230,2023年11月10日,星期五
605,成都,线下,女,55-59,牛仔裤,1,29,1,1,69,29,-40,2023年11月10日,星期五
605,成都,线下,男,30-34,短裤,2,72,2,2,19,36,34,2023年11月10日,星期五
605,成都,线下,男,>=60,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,30-34,T恤,2,198,2,2,49,99,100,2023年11月10日,星期五
605,成都,线下,女,35-39,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,女,20-24,T恤,2,257,2,3,49,86,110,2023年11月10日,星期五
605,成都,线下,女,20-24,裙子,1,149,1,1,59,149,90,2023年11月10日,星期五
605,成都,线下,女,35-39,当季新品,1,79,1,1,59,79,20,2023年11月10日,星期五
605,成都,线下,女,>=60,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,男,40-44,袜子,1,26,1,1,9,26,17,2023年11月10日,星期五
605,成都,线下,女,30-34,T恤,1,59,1,1,49,59,10,2023年11月10日,星期五
605,成都,线下,女,40-44,毛衣,1,99,1,1,99,99,0,2023年11月10日,星期五
605,成都,线下,女,45-49,T恤,1,59,1,1,49,59,10,2023年11月10日,星期五
605,成都,线下,男,40-44,T恤,1,59,1,1,49,59,10,2023年11月10日,星期五
605,成都,线下,男,35-39,裙子,1,196,1,1,59,196,137,2023年11月10日,星期五
605,成都,线下,女,40-44,牛仔裤,2,278,2,2,69,139,140,2023年11月10日,星期五
605,成都,线下,女,55-59,袜子,1,19,1,1,9,19,10,2023年11月10日,星期五
605,成都,线下,男,25-29,短裤,1,33,1,1,19,33,14,2023年11月10日,星期五
605,成都,线下,男,25-29,运动,5,228,5,6,49,38,-66,2023年11月10日,星期五
605,成都,线下,男,30-34,T恤,5,391.36,5,5,49,78,146.36,2023年11月10日,星期五
605,成都,线下,女,35-39,袜子,1,25.97,1,1,9,26,16.97,2023年11月10日,星期五
605,成都,线下,女,30-34,运动,2,66,2,2,49,33,-32,2023年11月10日,星期五
605,成都,线下,男,45-49,裙子,1,99,1,1,59,99,40,2023年11月10日,星期五
605,成都,线下,男,40-44,配件,1,99,1,1,29,99,70,2023年11月10日,星期五
605,成都,线下,女,25-29,T恤,1,59,1,1,49,59,10,2023年11月10日,星期五
605,成都,线下,女,35-39,当季新品,2,398,2,2,59,199,280,2023年11月10日,星期五
605,成都,线下,女,35-39,配件,1,39,1,1,29,39,10,2023年11月10日,星期五
605,成都,线下,女,45-49,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,男,45-49,当季新品,1,79,1,1,59,79,20,2023年11月10日,星期五
605,成都,线下,女,30-34,当季新品,1,57,1,1,59,57,-2,2023年11月10日,星期五
605,成都,线下,男,25-29,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,女,20-24,毛衣,1,190.64,1,1,99,191,91.64,2023年11月10日,星期五
605,成都,线下,男,20-24,运动,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,20-24,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,女,<20,T恤,1,55.33,1,1,49,55,6.33,2023年11月10日,星期五
605,成都,线下,女,30-34,T恤,2,891,2,9,49,99,450,2023年11月10日,星期五
605,成都,线下,男,45-49,T恤,1,79,1,1,49,79,30,2023年11月10日,星期五
605,成都,线下,女,30-34,牛仔裤,1,99,1,1,69,99,30,2023年11月10日,星期五
605,成都,线下,女,35-39,袜子,1,10,1,1,9,10,1,2023年11月10日,星期五
605,成都,线下,男,20-24,当季新品,1,79,1,1,59,79,20,2023年11月10日,星期五
605,成都,线下,女,20-24,牛仔裤,1,57.24,1,1,69,57,-11.76,2023年11月10日,星期五
605,成都,线下,女,55-59,短裤,1,39,1,1,19,39,20,2023年11月10日,星期五
605,成都,线下,女,30-34,配件,1,149,1,1,29,149,120,2023年11月10日,星期五
605,成都,线下,女,20-24,T恤,2,57,2,3,49,19,-90,2023年11月10日,星期五
605,成都,线下,男,25-29,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,30-34,短裤,2,138,2,2,19,69,100,2023年11月10日,星期五
605,成都,线下,女,30-34,配件,4,414,4,6,29,69,240,2023年11月10日,星期五
605,成都,线下,女,20-24,牛仔裤,1,199,1,1,69,199,130,2023年11月10日,星期五
605,成都,线下,女,25-29,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,20-24,T恤,3,117,3,3,49,39,-30,2023年11月10日,星期五
605,成都,线下,女,30-34,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,55-59,牛仔裤,1,59,1,1,69,59,-10,2023年11月10日,星期五
605,成都,线下,女,30-34,袜子,1,39,1,1,9,39,30,2023年11月10日,星期五
605,成都,线下,男,20-24,袜子,3,80,3,3,9,27,53,2023年11月10日,星期五
605,成都,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年11月10日,星期五
605,成都,线下,女,35-39,配件,1,149,1,1,29,149,120,2023年11月10日,星期五
605,成都,线下,男,30-34,T恤,3,297,3,3,49,99,150,2023年11月10日,星期五
605,成都,线下,女,45-49,短裤,2,72,2,2,19,36,34,2023年11月10日,星期五
605,成都,线下,男,>=60,袜子,1,19,1,1,9,19,10,2023年11月9日,星期四
605,成都,线下,女,20-24,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,女,25-29,裙子,1,99,1,1,59,99,40,2023年11月9日,星期四
605,成都,线下,女,<20,T恤,1,79,1,1,49,79,30,2023年11月9日,星期四
605,成都,线下,男,35-39,短裤,1,40,1,1,19,40,21,2023年11月9日,星期四
605,成都,线下,女,40-44,当季新品,1,99,1,1,59,99,40,2023年11月9日,星期四
605,成都,线下,男,30-34,牛仔裤,2,293.08,2,2,69,147,155.08,2023年11月9日,星期四
605,成都,线下,女,40-44,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,女,30-34,短裤,1,40,1,1,19,40,21,2023年11月9日,星期四
605,成都,线下,男,45-49,袜子,1,27,1,1,9,27,18,2023年11月9日,星期四
605,成都,线下,男,30-34,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,男,45-49,短裤,1,33,1,1,19,33,14,2023年11月9日,星期四
605,成都,线下,男,>=60,牛仔裤,2,398,2,2,69,199,260,2023年11月9日,星期四
605,成都,线下,女,35-39,T恤,1,199,1,1,49,199,150,2023年11月9日,星期四
605,成都,线下,女,35-39,运动,1,66,1,2,49,33,-32,2023年11月9日,星期四
605,成都,线下,男,20-24,T恤,1,77,1,1,49,77,28,2023年11月9日,星期四
605,成都,线下,女,45-49,牛仔裤,1,39,1,1,69,39,-30,2023年11月9日,星期四
605,成都,线下,女,35-39,袜子,1,19,1,1,9,19,10,2023年11月9日,星期四
605,成都,线下,男,30-34,当季新品,1,57,1,1,59,57,-2,2023年11月9日,星期四
605,成都,线下,女,50-54,运动,1,149,1,1,49,149,100,2023年11月9日,星期四
605,成都,线下,男,45-49,裙子,1,59,1,1,59,59,0,2023年11月9日,星期四
605,成都,线下,女,55-59,配件,1,59,1,1,29,59,30,2023年11月9日,星期四
605,成都,线下,男,<20,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,男,20-24,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,女,40-44,当季新品,1,58,1,1,59,58,-1,2023年11月9日,星期四
605,成都,线下,女,20-24,牛仔裤,1,199,1,1,69,199,130,2023年11月9日,星期四
605,成都,线下,女,30-34,牛仔裤,1,59,1,1,69,59,-10,2023年11月9日,星期四
605,成都,线下,女,25-29,配件,3,455,3,5,29,91,310,2023年11月9日,星期四
605,成都,线下,男,20-24,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,50-54,短裤,2,66,2,2,19,33,28,2023年11月9日,星期四
605,成都,线下,女,35-39,T恤,1,198,1,2,49,99,100,2023年11月9日,星期四
605,成都,线下,女,40-44,袜子,2,138,2,2,9,69,120,2023年11月9日,星期四
605,成都,线下,女,30-34,当季新品,1,39,1,1,59,39,-20,2023年11月9日,星期四
605,成都,线下,男,20-24,袜子,4,158,4,6,9,26,104,2023年11月9日,星期四
605,成都,线下,男,>=60,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,45-49,配件,1,79,1,1,29,79,50,2023年11月9日,星期四
605,成都,线下,女,55-59,配件,3,217,3,3,29,72,130,2023年11月9日,星期四
605,成都,线下,女,25-29,袜子,1,25,1,1,9,25,16,2023年11月9日,星期四
605,成都,线下,男,30-34,配件,2,498,2,2,29,249,440,2023年11月9日,星期四
605,成都,线下,女,25-29,配件,1,59,1,1,29,59,30,2023年11月9日,星期四
605,成都,线下,男,20-24,运动,3,105,3,3,49,35,-42,2023年11月9日,星期四
605,成都,线下,女,30-34,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,30-34,T恤,2,248,2,2,49,124,150,2023年11月9日,星期四
605,成都,线下,女,30-34,T恤,1,79,1,1,49,79,30,2023年11月9日,星期四
605,成都,线下,女,25-29,短裤,2,72,2,2,19,36,34,2023年11月9日,星期四
605,成都,线下,女,25-29,T恤,2,195,2,2,49,98,97,2023年11月9日,星期四
605,成都,线下,男,35-39,毛衣,1,249,1,1,99,249,150,2023年11月9日,星期四
605,成都,线下,女,35-39,T恤,2,178,2,2,49,89,80,2023年11月9日,星期四
605,成都,线下,男,>=60,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,女,35-39,运动,2,447,3,3,49,149,300,2023年11月9日,星期四
605,成都,线下,女,20-24,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,25-29,裙子,1,129,1,1,59,129,70,2023年11月9日,星期四
605,成都,线下,女,35-39,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,女,35-39,毛衣,1,149,1,1,99,149,50,2023年11月9日,星期四
605,成都,线下,女,30-34,运动,2,99,2,3,49,33,-48,2023年11月9日,星期四
605,成都,线下,男,35-39,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,女,25-29,牛仔裤,1,79,1,1,69,79,10,2023年11月9日,星期四
605,成都,线下,女,40-44,T恤,1,79,1,1,49,79,30,2023年11月9日,星期四
605,成都,线下,女,30-34,T恤,2,98,2,2,49,49,0,2023年11月9日,星期四
605,成都,线下,女,35-39,毛衣,1,249,1,1,99,249,150,2023年11月9日,星期四
605,成都,线下,女,30-34,裙子,6,534,6,6,59,89,180,2023年11月9日,星期四
605,成都,线下,女,20-24,配件,2,138,2,2,29,69,80,2023年11月9日,星期四
605,成都,线下,女,>=60,裙子,1,99,1,1,59,99,40,2023年11月9日,星期四
605,成都,线下,女,20-24,T恤,4,821.59,4,4,49,205,625.59,2023年11月9日,星期四
605,成都,线下,男,>=60,配件,2,198,2,2,29,99,140,2023年11月9日,星期四
605,成都,线下,男,25-29,配件,1,149,1,1,29,149,120,2023年11月9日,星期四
605,成都,线下,女,35-39,牛仔裤,2,298,2,2,69,149,160,2023年11月9日,星期四
605,成都,线下,女,<20,当季新品,1,104.24,1,1,59,104,45.24,2023年11月9日,星期四
605,成都,线下,女,40-44,T恤,1,198,2,2,49,99,100,2023年11月9日,星期四
605,成都,线下,男,30-34,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,男,>=60,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,男,25-29,T恤,1,69.32,1,1,49,69,20.32,2023年11月9日,星期四
605,成都,线下,男,20-24,T恤,2,158,2,2,49,79,60,2023年11月9日,星期四
605,成都,线下,女,55-59,T恤,1,79,1,1,49,79,30,2023年11月9日,星期四
605,成都,线下,男,30-34,T恤,1,79,1,1,49,79,30,2023年11月9日,星期四
605,成都,线下,女,25-29,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,20-24,袜子,3,92,3,4,9,23,56,2023年11月9日,星期四
605,成都,线下,男,35-39,T恤,1,59,1,1,49,59,10,2023年11月9日,星期四
605,成都,线下,女,25-29,运动,1,149,1,1,49,149,100,2023年11月9日,星期四
605,成都,线下,女,20-24,当季新品,1,59,1,1,59,59,0,2023年11月9日,星期四
605,成都,线下,女,20-24,袜子,1,79,1,1,9,79,70,2023年11月9日,星期四
605,成都,线下,女,25-29,毛衣,1,199,1,1,99,199,100,2023年11月9日,星期四
605,成都,线下,男,35-39,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,女,30-34,短裤,1,33,1,1,19,33,14,2023年11月9日,星期四
605,成都,线下,女,40-44,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,男,25-29,短裤,1,40,1,1,19,40,21,2023年11月9日,星期四
605,成都,线下,女,<20,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,女,45-49,短裤,1,33,1,1,19,33,14,2023年11月9日,星期四
605,成都,线下,男,20-24,T恤,1,99,1,1,49,99,50,2023年11月9日,星期四
605,成都,线下,女,35-39,配件,3,237,3,3,29,79,150,2023年11月9日,星期四
605,成都,线下,男,<20,短裤,1,40,1,1,19,40,21,2023年11月9日,星期四
605,成都,线下,女,35-39,当季新品,2,398,2,2,59,199,280,2023年11月9日,星期四
605,成都,线下,女,30-34,裙子,1,198,2,2,59,99,80,2023年11月9日,星期四
605,成都,线下,男,25-29,短裤,1,40,1,1,19,40,21,2023年11月9日,星期四
605,成都,线下,男,35-39,当季新品,1,79,1,1,59,79,20,2023年11月9日,星期四
605,成都,线下,男,20-24,牛仔裤,1,59,1,1,69,59,-10,2023年11月9日,星期四
605,成都,线下,女,30-34,袜子,1,19,1,1,9,19,10,2023年11月9日,星期四
605,成都,线下,男,30-34,T恤,1,118,1,2,49,59,20,2023年11月9日,星期四
605,成都,线下,女,30-34,短裤,2,66,2,2,19,33,28,2023年11月9日,星期四
605,成都,线下,女,35-39,短裤,1,79,1,2,19,40,41,2023年11月9日,星期四
605,成都,线下,女,40-44,裙子,2,78,2,2,59,39,-40,2023年11月9日,星期四
605,成都,线下,女,30-34,牛仔裤,4,215,4,5,69,43,-130,2023年11月8日,星期三
605,成都,线下,女,35-39,当季新品,2,174.01,2,2,59,87,56.01,2023年11月8日,星期三
605,成都,线下,男,55-59,毛衣,1,99,1,1,99,99,0,2023年11月8日,星期三
605,成都,线下,男,25-29,袜子,1,79,1,1,9,79,70,2023年11月8日,星期三
605,成都,线下,女,30-34,T恤,1,79,1,1,49,79,30,2023年11月8日,星期三
605,成都,线下,男,35-39,当季新品,1,112,1,2,59,56,-6,2023年11月8日,星期三
605,成都,线下,女,25-29,毛衣,1,498,1,2,99,249,300,2023年11月8日,星期三
605,成都,线下,男,25-29,袜子,2,106,2,4,9,27,70,2023年11月8日,星期三
605,成都,线下,女,45-49,毛衣,1,149,1,1,99,149,50,2023年11月8日,星期三
605,成都,线下,男,25-29,配件,3,297,3,3,29,99,210,2023年11月8日,星期三
605,成都,线下,男,20-24,T恤,2,178,2,2,49,89,80,2023年11月8日,星期三
605,成都,线下,女,35-39,牛仔裤,1,39,1,1,69,39,-30,2023年11月8日,星期三
605,成都,线下,女,40-44,当季新品,1,55,1,1,59,55,-4,2023年11月8日,星期三
605,成都,线下,女,50-54,运动,1,89,1,1,49,89,40,2023年11月8日,星期三
605,成都,线下,女,35-39,T恤,1,59,1,1,49,59,10,2023年11月8日,星期三
605,成都,线下,男,30-34,T恤,3,277,3,3,49,92,130,2023年11月8日,星期三
605,成都,线下,女,25-29,T恤,2,158,2,2,49,79,60,2023年11月8日,星期三
605,成都,线下,男,30-34,牛仔裤,1,39,1,1,69,39,-30,2023年11月8日,星期三
605,成都,线下,女,35-39,袜子,1,79,1,1,9,79,70,2023年11月8日,星期三
